Type Water Body,State Name,Min Temperature,Min Dissolved Oxygen,Min pH,Min Conductivity,Min BOD,Min_Nitrate_Nitrite,Min Fecal Coliform,Min Total Coliform,Year,Toilet_Access,Open_Defecation,Rainfall
LAKE,KARNATAKA,25,0.3,6.5,850,4,1.8,400,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,2.6,6.5,378,3.2,1.4,230,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,4.2,6.6,383,4,1.3,210,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.5,6.5,460,4,0.92,230,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,24,2.2,6.6,354,3,1,230,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,23,6.3,6.6,805,3.6,0.98,58,130,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.3,6.6,869,6,2.29,130,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,24,6.2,7.1,653,3.4,0.65,58,141,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,24,0.3,6.7,460,4,1.4,230,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,2.3,6.6,409,4,0.95,480,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,3.1,6.5,360,3,1,230,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,24,2,6.5,369,4,1.1,170,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,2,6.6,486,4,1.7,340,9200,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.3,6.5,1028,11,3,460,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,1.6,6.5,530,4,1.39,170,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,3.8,6.9,422,4,1.4,270,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,21,5.8,7.3,340,2,0.3,130,1100,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,2.8,6.7,580,4,1.18,170,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.5,6.5,517,4,1.2,410,9200,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,18,5.3,7.7,525,2.5,0.56,780,4600,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,24,0.3,6.5,628,4,2,630,9200,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.3,6.8,457,8,1.4,330,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,2.8,6.6,330,3,0.92,210,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,4.2,7.3,652,4,1.89,140,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,23,5.1,7.3,719,3.9,0.7,112,345,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.3,6.5,405,4,1.18,310,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.5,6.5,262,4,0.9,630,5400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.6,7.3,263,4,0.8,460,5400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,24,7.1,7.3,784,3.3,0.95,52,172,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.3,6.3,171,4,0.65,270,9200,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.3,6.5,489,4,1.5,3400,92000,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,1.9,6.5,133,3,0.41,49,350,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.3,6.5,808,4,1.75,310,5400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,2.4,6.5,325,4,1.27,140,2400,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.3,6.5,367,5,0.69,430,9200,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,3.9,6.5,157,3,0.52,310,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,25,0.3,6.5,443,4,1.4,170,3500,2022,85.0,15.1,114.7101609431186
LAKE,KARNATAKA,20,0.9,7.6,856,9,0.76,940,7900,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,20,4,7.3,380,2.6,0.3,320,2100,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3,6.6,492,4,1.4,210,3500,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,0.3,6.8,348,3.9,5.45,1840,3200,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,1.9,7.3,530,3.6,0.3,110,920,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,6.3,7.3,320,2.3,0.3,94,920,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,5.8,7.7,280,2,0.3,94,920,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.2,6.6,285,4,1,230,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,1.9,6.6,280,2,0.3,240,690,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,1.2,6.5,292,4,0.72,310,16000,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.7,634,4,2,170,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.3,6.1,274,3,0.8,170,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,2.9,6.5,251,3,0.74,210,3500,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.6,223,4,0.86,1700,24000,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.4,6.5,149,3,0.51,340,5400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,6.2,7.6,410,2,0.02,140,1100,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.5,6.7,315,4,0.69,110,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,2.4,8.1,304,3,0.3,2,2,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,5.8,7.4,350,2,0.3,210,1300,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,4.4,7.5,775,19,1.12,161,475,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.5,6.5,293,3,0.9,170,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.3,6.5,446,4,1.17,130,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,5,7.6,340,2,0.02,140,1100,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.8,885,4,1.9,330,3500,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,1.5,7.2,580,2.5,0.3,93,790,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,22,5,7.9,540,2,0.32,380,4100,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,2.5,6.5,242,4,0.8,340,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.5,493,4,1.5,220,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,20,4,7.6,380,2.8,0.3,93,920,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,6.2,7.5,350,2,0.3,94,920,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.5,260,3,0.63,310,3500,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.5,6.9,331,4,1.02,170,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,6,7.5,320,2,0.3,98,920,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.5,6.5,120,3,0.37,230,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,2.2,6.9,399,4,1.44,230,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,22,1,7.2,460,3.1,0.3,400,4900,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,5.8,7.1,945,4,0.3,170,500,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,7.2,7.4,740,4.8,0.32,79,920,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,5,7.5,1210,4,0.3,170,900,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.5,6.6,284,4,0.9,330,3500,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4,6.5,158,3.4,0.5,170,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,7.3,7.2,341,2.2,0.35,6,16,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,20,5.2,7.3,360,2,0.3,93,920,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,6.4,6.7,128,3,0.68,11,94,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,7,412,4,0.92,330,3500,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.5,250,3,0.95,170,5400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.7,736,5,2.6,210,9200,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,5.9,7.5,330,1.8,0.3,140,1100,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,7.1,6.9,222,2.1,0.32,4,22,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,22,6.5,7.5,320,2,0.02,220,1600,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,4.7,6.7,419,3,1.18,49,240,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,5.2,7.5,350,2.5,0.3,170,1300,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,26,6.8,6.9,98,1.6,0.36,13,110,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,6,6.9,1199,3,0.3,140,920,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.8,694,8,2.67,220,2400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,21,1.8,7.3,520,3,0.3,200,1600,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,23,5.1,7.1,784,5.1,1.08,63,220,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.6,992,5,2.3,460,9200,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,0.3,6.6,655,4,2,330,3500,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,6.8,7.3,122,1,0.3,13,109,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,25,3.2,6.9,203,4,0.67,310,5400,2022,85.0,15.1,114.7101609431186
TANK,KARNATAKA,24,2,6.7,366,4,1.1,230,3500,2022,85.0,15.1,114.7101609431186
LAKE,KERALA,27,0.8,6.3,5,1.6,0.3,100,400,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,26,2.2,6.5,179,3.6,0.3,920,2500,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,27,4,6.5,154,1.1,0.3,2,200,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,22,4.2,6.6,14200,1,0.3,81,200,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,24,0.8,6.7,16650,1.6,0.3,210,320,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,23,0.4,7.5,16885,8.8,0.3,170,700,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,20,3.4,7.1,24850,1,0.3,140,780,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,23,4.1,6.4,17123,1.8,0.3,130,630,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,28,3.3,7.1,1894,2,0.3,2,2,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,-,3.7,7,-,1.4,-,310,-,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,-,1.8,7.3,-,1,-,1700,-,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,-,3.1,7.3,-,1,-,1500,-,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,-,3.3,7,-,1.8,0.3,49,350,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,26,1.2,6.9,104,1,0.3,170,350,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,22,6.1,6.5,39,1,0.3,4,8,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,27,5.9,6.5,131,1.3,0.3,2,2,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,23,5.1,6.1,13800,1.4,0.3,130,460,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,24,7.2,6.9,47,1,0.3,2,2,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,22,7,6.5,21,1,0.3,2,10,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,22,6.7,6.6,120,1,0.3,100,150,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,-,1.4,6.2,5,4.9,-,4100,5800,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,26,5.2,6,125,1.9,0.3,600,1400,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,-,0.5,6.8,-,1.9,-,2,300,2022,97.5,2.6,204.51389967533927
LAKE,KERALA,27,2.8,6.7,365,2,0.3,2200,4000,2022,97.5,2.6,204.51389967533927
POND,KERALA,25,5.3,6,135,1,0.3,2,2,2022,97.5,2.6,204.51389967533927
POND,KERALA,27,5.3,6.4,120,1,0.3,40,70,2022,97.5,2.6,204.51389967533927
POND,KERALA,26,7.3,6.6,39,1,0.3,10,100,2022,97.5,2.6,204.51389967533927
POND,KERALA,26,3.5,6.7,195,2.4,0.3,1800,4600,2022,97.5,2.6,204.51389967533927
POND,KERALA,27,7.2,6.5,55,1,0.3,94,490,2022,97.5,2.6,204.51389967533927
POND,KERALA,27,5.3,6.9,83,1,0.3,4,81,2022,97.5,2.6,204.51389967533927
POND,LAKSHADWEEP,20,-,7.1,364,-,-,-,-,2022,97.7,2.3,0.0
POND,LAKSHADWEEP,28,-,7,385,1,-,-,-,2022,97.7,2.3,0.0
LAKE,MADHYA PRADESH,19,6.8,7.1,299,1,0.84,2,40,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,18,5.4,7.2,324,1.6,0.21,2,84,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,6.7,7.1,216,1,0.45,2,41,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16,4.9,7,69,1,3.12,2,130,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,23,5.8,7.2,540,1.7,0.41,2,31,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16,3.2,6.9,297,1.8,4.08,8,920,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,6.8,7.3,272,1.4,0.48,2,24,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,4.2,7.7,237,1,0.64,2,46,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,18,3.3,6.8,424,1.8,6.16,6,1600,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,6.5,7.1,318,1,0.9,2,41,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,18,5.5,7.6,319,2.3,0.27,2,79,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,15,4.7,7.1,161,1,2.06,4,110,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16,4.9,7,174,1,0.32,2,210,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,16,5,7.1,154,1,0.46,4,120,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,17,5,7.1,161,1,1.07,2,110,2022,74.2,25.8,100.88792696471856
LAKE,MADHYA PRADESH,20,6.6,7.4,307,1,1.07,2,48,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,20,5,7.8,309,1,0.7,2,39,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,18,5,7.3,239,1.8,0.02,2,17,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,18,5.4,7,250,1.9,0.23,2,17,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,18,5,7,290,2.4,0.15,2,17,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,22,6.9,7.2,310,1.8,0.77,2,48,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,17,6,7.2,226,1.9,0.28,2,17,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,19,5.8,7.5,316,1.1,0.88,2,63,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,25,7.1,7.6,267,1.8,0.77,2,47,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,20,6.7,7.4,335,1,0.55,2,39,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,19,5.6,7.3,250,2.1,0.27,2,17,2022,74.2,25.8,100.88792696471856
POND,MADHYA PRADESH,20,6.4,8,346,1,0.7,2,38,2022,74.2,25.8,100.88792696471856
TANK,MADHYA PRADESH,18,6.8,7.1,240,1.2,0.3,2,31,2022,74.2,25.8,100.88792696471856
LAKE,MANIPUR,15,6.8,7.1,140,3,-,20,70,2022,95.8,4.2,119.98234118429689
LAKE,MANIPUR,15,6.8,7,140,3.1,-,5,20,2022,95.8,4.2,119.98234118429689
LAKE,MANIPUR,15,6.7,6.9,130,3,-,30,65,2022,95.8,4.2,119.98234118429689
LAKE,MANIPUR,15,6.7,7,130,3,-,10,40,2022,95.8,4.2,119.98234118429689
LAKE,MANIPUR,15,7,7.1,130,3.1,-,5,15,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,16,6.1,7,176,3.4,-,25,75,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,15,6.6,7,150,3,-,15,55,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,16,6.2,6.9,154,3.3,-,45,120,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,15,7,7.2,108,3.1,-,5,20,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,16,6.7,7.2,130,3.2,-,5,30,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,16,6.6,7.2,112,3,-,5,40,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,16,5.8,7,170,3.3,-,25,100,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,16,5.6,7,210,3.4,-,40,90,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,17,5.8,7,330,3.4,-,50,220,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,16,6.7,7,150,3.2,-,15,45,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,15,6.7,7,100,2.9,-,5,25,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,15,6.8,7.3,100,2.8,-,5,35,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,16,6.9,7.1,140,3.1,-,10,35,2022,95.8,4.2,119.98234118429689
POND,MANIPUR,16,6.7,7,110,3.1,-,15,55,2022,95.8,4.2,119.98234118429689
LAKE,MEGHALAYA,19,6.7,6.7,59,1.2,0.42,33,460,2022,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,11,6.7,6.8,38,1,0.38,4,120,2022,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,14,5.2,6.7,77,4.1,0.5,410,1700,2022,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,14,6.3,6.7,78,4,0.42,380,1300,2022,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,14,4.9,6.7,89,5.8,0.32,460,2100,2022,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,15,6,6.8,71,4.1,0.5,310,1100,2022,95.8,4.3,397.82883806589393
LAKE,MEGHALAYA,14,6.7,7,128,1.2,0.32,120,490,2022,95.8,4.3,397.82883806589393
LAKE,MIZORAM,12,5.7,6.8,56,1,0.02,-,-,2022,98.6,1.5,142.21441254978126
POND,MIZORAM,15,5,7.3,93,1.1,0.02,-,-,2022,98.6,1.5,142.21441254978126
POND,MIZORAM,15,2.7,6.8,249,1,0.02,-,-,2022,98.6,1.5,142.21441254978126
LAKE,NAGALAND,21,2,7.2,119,1,0.4,-,-,2022,94.6,5.4,117.5489728609356
LAKE,NAGALAND,21,3.3,6.9,195,1,0.4,-,-,2022,94.6,5.4,117.5489728609356
LAKE,ODISHA,16,4,6.9,109,1.1,0.32,78,490,2022,64.8,35.2,114.51607696648888
LAKE,ODISHA,20,4.6,6.8,119,1.1,0.32,45,460,2022,64.8,35.2,114.51607696648888
LAKE,ODISHA,20,5.2,6.9,115,1.1,0.32,45,230,2022,64.8,35.2,114.51607696648888
LAKE,ODISHA,20,5.6,6.9,103,1.1,0.32,78,330,2022,64.8,35.2,114.51607696648888
LAKE,ODISHA,16,6.1,7.4,328,1.1,0.32,2,2,2022,64.8,35.2,114.51607696648888
LAKE,ODISHA,21,5.3,6.9,1435,1.1,0.32,20,49,2022,64.8,35.2,114.51607696648888
LAKE,ODISHA,17,3.8,7.6,306,1.8,0.32,20,130,2022,64.8,35.2,114.51607696648888
POND,ODISHA,20,2.6,6.9,302,1.1,0.32,45,330,2022,64.8,35.2,114.51607696648888
POND,ODISHA,17,4.4,7.9,494,3.7,0.51,20,130,2022,64.8,35.2,114.51607696648888
POND,ODISHA,24,6.1,6.8,237,2,0.42,45,230,2022,64.8,35.2,114.51607696648888
POND,ODISHA,21,2.4,7.6,514,4.4,0.63,20,45,2022,64.8,35.2,114.51607696648888
POND,ODISHA,17,3.1,8.1,618,4.7,0.67,78,220,2022,64.8,35.2,114.51607696648888
POND,ODISHA,23,1.9,7,310,5.6,0.32,110,490,2022,64.8,35.2,114.51607696648888
POND,ODISHA,17,2.4,6.9,482,4,0.62,20,170,2022,64.8,35.2,114.51607696648888
POND,ODISHA,18,2.8,7.1,418,4.3,0.32,45,130,2022,64.8,35.2,114.51607696648888
LAKE,PUDUCHERRY,29,7,7.7,1219,2.5,0.32,2,540,2022,81.99999999999999,18.0,123.94935149080624
LAKE,PUDUCHERRY,28,6.3,7.8,961,2.5,0.32,2,110,2022,81.99999999999999,18.0,123.94935149080624
LAKE,PUNJAB,15,7.2,7.7,180,1,0.9,260,700,2022,93.4,6.6,58.00004207424697
LAKE,PUNJAB,15,6.9,7.6,190,1,1.1,210,630,2022,93.4,6.6,58.00004207424697
LAKE,PUNJAB,12,7.7,7.5,142,1,0.3,18,70,2022,93.4,6.6,58.00004207424697
LAKE,RAJASTHAN,24,5.2,7.6,536,1.3,3.13,67,140,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,3,4.1,7.2,596,2.9,1.62,220,350,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,18,4,7.1,866,2.3,2,150,300,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,24,4.9,7.3,144,1.7,1.12,40,90,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,23,5.9,7.4,586,1.3,1.42,60,140,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,24,5.8,7.3,588,1.7,2.02,60,130,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,19,3.7,7.8,312,1.2,0.88,110,210,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,17,5.4,7.5,268,1,1.54,2,11,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,19,4.6,6.5,576,1.7,2.12,60,130,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,10,4.5,6.6,164,1.2,1.66,2,13,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,18,3.5,7.3,820,2.8,2.65,93,210,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,23,5.1,7.4,230,1.6,2.22,64,120,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,17,2.9,7.4,344,2.1,1.24,64,150,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,19,5.8,7.3,519,2.1,1.37,75,170,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,20,5.4,7.7,515,2.5,1.43,93,170,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,17,5.2,7.3,194,1,0.93,14,26,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,18,3.9,6.9,478,1.7,1.42,39,120,2022,82.00000000000001,18.0,63.092227605732575
LAKE,RAJASTHAN,17,4.2,6.8,1130,1.6,2.12,78,210,2022,82.00000000000001,18.0,63.092227605732575
POND,RAJASTHAN,23,6.1,7.1,379,1.3,1.22,50,120,2022,82.00000000000001,18.0,63.092227605732575
LAKE,SIKKIM,2,8.4,7,88,1.8,1.8,21,59,2022,70.86417359187443,29.16088027085257,123.86521378936825
LAKE,SIKKIM,1,7.7,6.6,93,1.9,1.8,30,53,2022,70.86417359187443,29.16088027085257,123.86521378936825
LAKE,TAMIL NADU,18,5.2,6.4,87,1,0.32,17,38,2022,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,27,6.1,7.1,508,1,0.32,2,2,2022,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,26,6.1,7.1,882,1,0.32,2,18,2022,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,26,5.6,6.8,9470,2,0.32,2,2,2022,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,26,6.2,7,389,2,0.32,2,20,2022,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,21,6,6.1,351,1,0.32,9,24,2022,75.1,24.9,76.32760509307658
LAKE,TAMIL NADU,19,3.5,6.1,205,1,0.32,17,26,2022,75.1,24.9,76.32760509307658
TANK,TAMIL NADU,25,5.3,6.5,1040,1,0.32,2,36,2022,75.1,24.9,76.32760509307658
LAKE,TELANGANA,25,0.3,6.3,864,2,2.8,6,280,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,20,0.3,6.9,596,1.2,3.4,9,350,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.3,7,792,1.8,2.04,14,430,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,24,0.3,7.1,513,1.8,0.62,2,110,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,28,2.6,7.4,631,3.6,0.3,17,150,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.3,6.9,895,4,3,6,350,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,22,0.3,6.7,438,2.2,0.98,6,350,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.3,7.2,768,6,2.8,11,350,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,22,0.3,7.4,932,1.1,0.82,8,350,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.3,6.8,1862,4,3.8,14,350,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,21,5.4,7.1,414,1.8,3.14,6,76,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,20,0.3,7,979,2,3.2,9,430,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.3,7,1164,3.2,3.62,11,430,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.3,7.3,915,1.2,3.3,17,430,2022,70.86417359187443,29.16088027085257,110.9793956393394
LAKE,TELANGANA,25,0.3,7,771,2,2.2,11,250,2022,70.86417359187443,29.16088027085257,110.9793956393394
